0 	 0.0
1 	 1.0604277849197388
2 	 0.8319991827011108
3 	 0.9564217329025269
4 	 1.2381120920181274
5 	 1.944075584411621
6 	 1.333831548690796
7 	 1.3298797607421875
8 	 1.4157322645187378
9 	 1.2909184694290161
10 	 1.4853050708770752
11 	 1.5558488368988037
12 	 1.2696319818496704
13 	 1.7537267208099365
14 	 2.0124244689941406
15 	 1.2878767251968384
16 	 1.6697782278060913
17 	 1.9712189435958862
18 	 2.095795154571533
19 	 2.086130142211914
20 	 2.1581003665924072
21 	 2.447784185409546
22 	 1.7827072143554688
23 	 2.2639267444610596
24 	 2.2250025272369385
25 	 1.9631160497665405
26 	 1.9829875230789185
27 	 2.196180582046509
28 	 2.1845130920410156
29 	 2.1948485374450684
30 	 1.9694299697875977
31 	 1.959435224533081
32 	 2.5808258056640625
33 	 2.0173745155334473
34 	 1.5343905687332153
35 	 2.329773426055908
36 	 2.2483248710632324
37 	 2.437462329864502
38 	 1.820850133895874
39 	 1.8584798574447632
40 	 1.9116878509521484
41 	 1.453256368637085
42 	 1.1851646900177002
43 	 1.295730471611023
44 	 1.2949405908584595
45 	 1.612510323524475
46 	 1.6627322435379028
47 	 1.501845121383667
48 	 1.5514036417007446
49 	 2.028998613357544
50 	 2.15362286567688
51 	 2.238889455795288
52 	 2.3144190311431885
53 	 2.530552387237549
54 	 2.4308345317840576
55 	 2.6316299438476562
56 	 2.241699695587158
57 	 2.1530771255493164
58 	 2.306338310241699
59 	 2.117872953414917
60 	 2.346067428588867
61 	 2.2439775466918945
62 	 2.29522967338562
63 	 2.5388338565826416
64 	 2.6547746658325195
65 	 2.353419780731201
66 	 2.597715377807617
67 	 2.8375370502471924
68 	 2.5766806602478027
69 	 2.60332989692688
70 	 2.4654879570007324
71 	 2.4132461547851562
72 	 2.495757818222046
73 	 2.669264554977417
74 	 2.4120380878448486
75 	 1.6445395946502686
76 	 1.4521178007125854
77 	 1.2186312675476074
78 	 1.3918862342834473
79 	 1.2267051935195923
80 	 1.2944437265396118
81 	 1.2045828104019165
82 	 1.0192784070968628
83 	 1.1619967222213745
84 	 1.0764777660369873
85 	 1.035651445388794
86 	 1.1664750576019287
87 	 1.434045672416687
88 	 1.2740507125854492
89 	 1.2346357107162476
90 	 1.2803014516830444
91 	 1.3620350360870361
92 	 1.2040799856185913
93 	 1.1952837705612183
94 	 1.8624392747879028
95 	 1.3322328329086304
96 	 1.2120966911315918
97 	 1.121029019355774
98 	 1.1001120805740356
99 	 1.2152416706085205
100 	 1.1627147197723389
101 	 1.3363429307937622
102 	 1.2696866989135742
103 	 1.8218417167663574
104 	 1.4609283208847046
105 	 1.7997382879257202
106 	 1.5258429050445557
107 	 1.4465886354446411
108 	 1.4095596075057983
109 	 1.3746917247772217
110 	 1.4466326236724854
111 	 1.4641872644424438
112 	 1.286142349243164
113 	 1.0826786756515503
114 	 1.2416621446609497
115 	 1.1775078773498535
116 	 1.0775691270828247
117 	 1.147276520729065
118 	 1.1796544790267944
119 	 1.148044466972351
120 	 1.1517882347106934
